净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2013-07-11,0.8262,3.6240%,开放申购,开放赎回,
2013-07-10,0.7977,3.7260%,开放申购,开放赎回,
2013-07-09,2.0530,3.8120%,开放申购,开放赎回,
2013-07-08,0.8204,3.1460%,开放申购,开放赎回,
2013-07-07,1.6389,3.2230%,开放申购,开放赎回,
2013-07-05,0.8134,3.3870%,开放申购,开放赎回,
2013-07-04,1.0221,3.4970%,开放申购,开放赎回,
2013-07-03,0.9632,3.4540%,开放申购,开放赎回,
2013-07-02,0.7751,3.3330%,开放申购,开放赎回,
2013-07-01,0.9692,3.3040%,开放申购,开放赎回,
2013-06-30,1.9525,3.2540%,开放申购,开放赎回,
2013-06-28,1.0244,3.1500%,开放申购,开放赎回,
2013-06-27,0.9390,3.0680%,开放申购,开放赎回,
2013-06-26,0.7314,3.1410%,开放申购,开放赎回,
2013-06-25,0.7193,3.2380%,开放申购,开放赎回,
2013-06-24,0.8730,3.3210%,开放申购,开放赎回,
2013-06-23,1.7544,3.3220%,开放申购,开放赎回,
2013-06-21,0.8665,3.3110%,开放申购,开放赎回,
2013-06-20,1.0801,3.3340%,开放申购,开放赎回,
2013-06-19,0.9158,3.2460%,开放申购,开放赎回,
2013-06-18,0.8798,3.2350%,开放申购,开放赎回,
2013-06-17,0.8750,3.2440%,开放申购,开放赎回,
2013-06-16,1.7319,3.2540%,开放申购,开放赎回,
2013-06-14,0.9114,3.2860%,开放申购,开放赎回,
2013-06-13,0.9106,3.2740%,开放申购,开放赎回,
2013-06-12,4.4791,3.2360%,开放申购,开放赎回,
2013-06-07,0.8902,3.3790%,暂停申购,开放赎回,
2013-06-06,0.8372,3.3280%,暂停申购,开放赎回,
2013-06-05,0.8412,3.2940%,开放申购,开放赎回,
2013-06-04,0.6974,3.2980%,开放申购,开放赎回,
2013-06-03,1.6330,3.3770%,开放申购,开放赎回,
2013-06-02,1.5823,4.3970%,开放申购,开放赎回,
2013-05-31,0.7917,4.3920%,开放申购,开放赎回,
2013-05-30,0.7724,4.3860%,开放申购,开放赎回,
2013-05-29,0.8474,4.3860%,开放申购,开放赎回,
2013-05-28,0.8494,4.4150%,开放申购,开放赎回,
2013-05-27,3.5895,4.3880%,开放申购,开放赎回,
2013-05-26,1.5731,2.9040%,开放申购,开放赎回,
2013-05-24,0.7795,2.8610%,开放申购,开放赎回,
2013-05-23,0.7728,2.8420%,开放申购,开放赎回,
2013-05-22,0.9035,2.8290%,开放申购,开放赎回,
2013-05-21,0.7961,2.7530%,开放申购,开放赎回,
2013-05-20,0.7446,2.7070%,开放申购,开放赎回,
2013-05-19,1.4912,2.7380%,开放申购,开放赎回,
2013-05-17,0.7423,2.8050%,开放申购,开放赎回,
2013-05-16,0.7480,2.8380%,开放申购,开放赎回,
2013-05-15,0.7578,2.8400%,开放申购,开放赎回,
2013-05-14,0.7076,2.8790%,开放申购,开放赎回,
2013-05-13,0.8036,2.9480%,开放申购,开放赎回,
2013-05-12,1.6197,2.9350%,开放申购,开放赎回,
2013-05-10,0.8065,2.9160%,开放申购,开放赎回,
2013-05-09,0.7514,3.0630%,开放申购,开放赎回,
2013-05-08,0.8327,3.1530%,开放申购,开放赎回,
2013-05-07,0.8394,3.1190%,开放申购,开放赎回,
2013-05-06,0.7796,3.0810%,开放申购,开放赎回,
2013-05-05,1.5827,3.0750%,开放申购,开放赎回,
2013-05-03,1.0887,3.0490%,开放申购,开放赎回,
2013-05-02,0.9242,2.8790%,开放申购,开放赎回,
2013-05-01,3.8351,2.8320%,开放申购,开放赎回,
2013-04-26,0.7617,2.8510%,暂停申购,开放赎回,
2013-04-25,0.8354,2.8460%,暂停申购,开放赎回,
2013-04-24,0.8120,2.8030%,开放申购,开放赎回,
2013-04-23,0.7613,2.9150%,开放申购,开放赎回,
2013-04-22,0.7948,3.6370%,开放申购,开放赎回,
2013-04-21,1.5034,3.5890%,开放申购,开放赎回,
2013-04-19,0.7514,3.5080%,开放申购,开放赎回,
2013-04-18,0.7533,3.4750%,开放申购,开放赎回,
2013-04-17,1.0257,3.4440%,开放申购,开放赎回,
2013-04-16,2.1465,3.2630%,开放申购,开放赎回,
2013-04-15,0.7031,4.1000%,开放申购,开放赎回,
2013-04-14,1.3481,4.1250%,开放申购,开放赎回,
2013-04-12,0.6873,4.1600%,开放申购,开放赎回,
2013-04-11,0.6940,4.1710%,开放申购,开放赎回,
2013-04-10,0.6793,4.1780%,开放申购,开放赎回,
2013-04-09,3.7514,4.1870%,开放申购,开放赎回,
2013-04-08,0.7506,2.7410%,开放申购,开放赎回,
2013-04-07,2.8315,2.7230%,开放申购,开放赎回,
2013-04-03,0.6962,2.7230%,暂停申购,开放赎回,
