净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,positive_comp,negative_comp,rolling_SR,drawdown_duration,drawdown_amount,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2022-09-05,1.053,3.614,0.48%,开放申购,开放赎回,,0.0013854253255749516,0,0,0.03880542287415305,0,0.0,0.0004335713523730916,0.06729754924486916,0.7250000238418579,2.72,25.05,6.58,0.65,0.0574594595628554,0.21850767522663408
2022-09-06,1.076,3.637,2.18%,开放申购,开放赎回,,0.006364139457664564,0,0,0.08074521378631427,0,0.0,0.0005354837550131017,0.07260461742971476,0.7279999852180481,2.72,25.05,7.72,0.27,0.05613314787830694,0.2160898067346936
2022-09-07,1.091,3.652,1.39%,开放申购,开放赎回,,0.004124278251306013,0,0,0.10234822775343977,0,0.0,0.0005123661837080044,0.06444668751841391,0.7179999947547913,2.72,25.05,7.47,0.27,0.05645047134078595,0.21635332978084829
2022-09-08,1.094,3.655,0.27%,开放申购,开放赎回,,0.0008214676889375383,0,0,0.1010319108937654,0,0.0,0.0005710620084809689,0.06128137841229443,0.7200000286102295,2.72,25.05,7.62,-0.78,0.05502214828044952,0.2156008936632251
2022-09-09,1.088,3.649,-0.55%,开放申购,开放赎回,,-0.0016415868673049783,0,0,0.08243785342265288,0,0.0,0.0004962745642837663,0.056704686535495576,0.7300000190734863,2.72,25.05,6.6,-0.78,0.05476121132028301,0.2167814323569982
2022-09-13,1.091,3.652,0.28%,开放申购,开放赎回,,0.0008221430528911888,0,0,0.07150771289366165,0,0.0,0.0004202246836755136,0.05500940918634873,0.7369999885559082,2.72,25.05,6.11,0.31,0.05425570260110284,0.2110845827140321
2022-09-14,1.102,3.663,1.01%,开放申购,开放赎回,,0.0030120481927708997,0,0,0.10049873044063913,0,0.0,0.00045268806572713156,0.04958540675671614,0.734000027179718,2.72,25.05,6.09,-0.75,0.05430809303067974,0.2097414185395511
2022-09-15,1.076,3.637,-2.36%,开放申购,开放赎回,,-0.007098007098007009,0,0,0.07883804796137261,0,0.0,0.00045054050382867543,0.0514465255917449,0.7369999885559082,2.72,25.05,6.09,-0.88,0.05560866935655332,0.2087999511846853
2022-09-16,1.078,3.639,0.19%,开放申购,开放赎回,,0.0005499037668408313,0,0,0.04956165573823392,0,0.0,0.0003471364782050908,0.048353441105695824,0.7229999899864197,2.72,25.05,4.67,-0.88,0.05560849836234324,0.21054164851611204
2022-09-19,1.064,3.625,-1.30%,开放申购,开放赎回,,-0.0038472107721900795,0,0,-0.0007712832941919641,0,0.0,0.00036363891675869473,0.04721399010559242,0.7279999852180481,2.72,25.05,4.71,-1.0,0.05605276600796873,0.21052861091489716
2022-09-20,1.065,3.626,0.09%,开放申购,开放赎回,,0.0002758620689655711,0,0,-0.009774552326162672,0,0.0,0.0003183599053377463,0.04549343428505052,0.734000027179718,2.72,25.05,4.05,-1.0,0.05604599446611401,0.21079906265961018
2022-09-21,1.056,3.617,-0.85%,开放申购,开放赎回,,-0.002482073910645366,0,0,-0.036885829545781276,0,0.0,0.00030565851510816987,0.045501885462285445,0.7260000109672546,2.72,25.05,4.01,-0.78,0.056140190389473606,0.2102479705838503
2022-09-22,1.075,3.636,1.80%,开放申购,开放赎回,,0.0052529720763063725,0,0,0.01869861484558852,0,0.0,0.0002951997686224076,0.045893824698651435,0.7149999737739563,2.72,25.05,4.01,-0.57,0.05658655902847463,0.21166360791985933
2022-09-23,1.067,3.628,-0.74%,开放申购,开放赎回,,-0.002200220022002153,0,0,-0.006076921306961445,0,0.0,0.0003342409574567629,0.03964945140127479,0.7170000076293945,2.72,25.05,3.62,-1.93,0.05666998771829373,0.21146659687079364
2022-09-26,1.063,3.624,-0.37%,开放申购,开放赎回,,-0.0011025358324145973,0,0,-0.006085536241463102,0,0.0,0.0003221595104974514,0.038664714666597245,0.7289999723434448,2.72,25.05,3.24,-2.33,0.05670402108520575,0.21248160923455076
2022-09-27,1.08,3.641,1.60%,开放申购,开放赎回,,0.004690949227373009,0,0,-0.020957483566503114,0,0.0,0.00028663692261430223,0.037386816034325206,0.7519999742507935,2.72,25.05,2.94,-2.06,0.057127245638597564,0.21048710154030517
2022-09-28,1.058,3.619,-2.04%,开放申购,开放赎回,,-0.0060422960725075026,0,0,-0.04398706062701261,0,0.0,0.00031801413524768635,0.04356529320237605,0.7480000257492065,2.72,25.05,3.43,-2.06,0.05810295558312277,0.20979711628303185
2022-09-29,1.064,3.625,0.57%,开放申购,开放赎回,,0.001657916551533578,0,0,-0.025720622059749662,0,0.0,0.00024970297399572335,0.04581908549512445,0.746999979019165,2.72,25.05,3.43,-0.51,0.0570047674218546,0.2077296900429035
2022-09-30,1.041,3.602,-2.16%,开放申购,开放赎回,,-0.006344827586206914,0,0,-0.07589429386909659,0,0.0,0.000338554438600508,0.03869455382912872,0.7440000176429749,2.72,25.05,3.43,-2.82,0.05799717875636306,0.20785363826480843
2022-10-10,1.025,3.586,-1.54%,开放申购,开放赎回,,-0.004441976679622428,0,0,-0.07737873975097201,0,0.0,0.0002419315834245814,0.04103443510383991,0.7080000042915344,2.72,25.05,3.43,-0.4,0.058322540694234516,0.22344376319129644
2022-10-11,1.024,3.585,-0.10%,开放申购,开放赎回,,-0.0002788622420524245,0,0,-0.06732306616376843,0,0.0,0.0001778479997191553,0.048466082677124406,0.7080000042915344,2.72,25.05,2.96,0.77,0.058285361552184,0.22340127529600384
2022-10-12,1.039,3.6,1.46%,开放申购,开放赎回,,0.004184100418409997,0,0,-0.02438924743835138,0,0.0,0.00018884271301252006,0.048686933915608605,0.7020000219345093,2.72,25.05,3.11,0.77,0.05849918456075752,0.22013456303565113
2022-10-13,1.052,3.613,1.25%,开放申购,开放赎回,,0.0036111111111110095,0,0,-0.0046906129842429764,0,0.0,0.00022101550088141035,0.044476589857234045,0.6959999799728394,2.72,25.05,2.84,-0.29,0.05861156655771614,0.21432943327471074
2022-10-14,1.067,3.628,1.43%,开放申购,开放赎回,,0.00415167450871845,0,0,-0.008587314487213615,0,0.0,0.0002467360702449613,0.04025748023179618,0.7110000252723694,2.72,25.05,2.58,-1.19,0.05895811897435336,0.21730489440086379
2022-10-17,1.075,3.636,0.75%,开放申购,开放赎回,,0.0022050716648291946,0,0,0.013439390590924132,0,0.0,0.0002693695569155619,0.04453613555814532,0.7049999833106995,2.72,25.05,3.13,-0.91,0.05897830826133966,0.21756238254921786
2022-10-18,1.087,3.648,1.12%,开放申购,开放赎回,,0.0033003300330032292,0,0,0.035275606999073145,0,0.0,0.0002732688330089395,0.044014474088866634,0.7009999752044678,2.72,25.05,3.13,-0.97,0.058355518063982925,0.21669581939071908
2022-10-19,1.077,3.638,-0.92%,开放申购,开放赎回,,-0.0027412280701755165,0,0,0.03272271541582232,0,0.0,0.00024742881687996233,0.03887680956175719,0.6800000071525574,2.72,25.05,2.17,-1.78,0.05853907751614971,0.2206095115402098
2022-10-20,1.071,3.632,-0.56%,开放申购,开放赎回,,-0.0016492578339746267,0,0,0.003065625109083642,0,0.0,0.0002501987676047507,0.043451938534583415,0.6790000200271606,2.72,25.05,2.41,-1.05,0.058620582360879525,0.21843741041879444
2022-10-21,1.067,3.628,-0.37%,开放申购,开放赎回,,-0.0011013215859030367,0,0,0.005679369762287492,0,0.0,0.00023882514069613824,0.044270517747532045,0.6690000295639038,2.72,25.05,2.48,-0.65,0.05819598034477309,0.2182569031602501
2022-10-24,1.095,3.656,2.62%,开放申购,开放赎回,,0.007717750826901959,0,0,0.044473641322016755,0,0.0,0.0002695699825434593,0.04161406073596315,0.6330000162124634,2.72,25.05,2.48,-1.39,0.05852447931026452,0.23384361764131298
2022-10-25,1.089,3.65,-0.55%,开放申购,开放赎回,,-0.001641137855579955,0,0,0.03565253382869064,0,0.0,0.00025249984262674463,0.011160887509006578,0.6320000290870667,2.72,25.05,1.27,-3.01,0.0586046670285881,0.23267868005911085
2022-10-26,1.089,3.65,0.00%,开放申购,开放赎回,,0.0,0,0,0.0281503321286628,0,0.0,0.0002268906112558251,0.01149129781923825,0.6330000162124634,2.72,25.05,1.27,-2.56,0.058345593960606915,0.2315884974901504
2022-10-27,1.076,3.637,-1.19%,开放申购,开放赎回,,-0.0035616438356164126,0,0,0.005578453407615687,0,0.0,0.00026696694722474866,0.013947844725309987,0.6100000143051147,2.72,25.05,1.93,-2.56,0.05866267736178696,0.23740339735827
2022-10-28,1.071,3.632,-0.46%,开放申购,开放赎回,,-0.0013747594171019673,0,0,-0.005632135471384426,0,0.0,0.0002600291457668269,0.020467940727507718,0.593999981880188,2.72,25.05,2.17,-1.68,0.058701342740702274,0.2406008088043565
2022-10-31,1.086,3.647,1.40%,开放申购,开放赎回,,0.004129955947136388,0,0,0.027906579018105157,0,0.0,0.00024154648588530758,0.0215562885747313,0.5860000252723694,2.72,25.05,1.94,-1.34,0.058942526992628176,0.23829745754034162
2022-11-01,1.089,3.65,0.28%,开放申购,开放赎回,,0.0008225939128050364,0,0,0.02171522172393242,0,0.0,0.000254278933414868,0.0173368059908504,0.6209999918937683,2.72,25.05,1.51,-2.18,0.05871352309527661,0.25942086936921716
2022-11-02,1.077,3.638,-1.10%,开放申购,开放赎回,,-0.0032876712328767654,0,0,0.0167392149028993,0,0.0,0.00020961426061352946,0.014567940089057313,0.6370000243186951,2.72,25.05,0.83,-2.18,0.05870529088171908,0.26366630329641316
2022-11-03,1.085,3.646,0.74%,开放申购,开放赎回,,0.0021990104452995762,0,0,0.011778439127255005,0,0.0,0.0001951497607423756,0.009967067514488115,0.6290000081062317,2.72,25.05,0.19,-2.88,0.05858669229079298,0.2633337695485118
2022-11-04,1.091,3.652,0.55%,开放申购,开放赎回,,0.001645639056500281,0,0,0.024177541810155342,0,0.0,0.00024504683400560466,0.0075769945446453515,0.6579999923706055,2.72,25.05,0.19,-3.94,0.057325281248690664,0.27445558199273223
2022-11-07,1.075,3.636,-1.47%,开放申购,开放赎回,,-0.004381161007667056,0,0,0.00432411578225804,0,0.0,0.0001733510921624478,0.005844548563828907,0.6620000004768372,2.72,25.05,-0.77,-3.94,0.056569218093113494,0.2730371658191458
2022-11-08,1.069,3.63,-0.56%,开放申购,开放赎回,,-0.0016501650165017256,0,0,-0.0333874349148048,0,0.0,3.313278549373124e-05,-0.00038134991751022536,0.6510000228881836,2.72,25.05,-2.68,-3.94,0.056518397466451056,0.26992103418200997
2022-11-09,1.065,3.626,-0.37%,开放申购,开放赎回,,-0.001101928374655614,0,0,-0.061970962262010196,0,0.0,-1.347526015885501e-05,-0.0018721933626045554,0.640999972820282,2.72,25.05,-3.26,-3.53,0.056269886077003804,0.27027209099424127
2022-11-10,1.055,3.616,-0.94%,开放申购,开放赎回,,-0.0027578599007169746,0,0,-0.07964806799572839,0,0.0,-6.481454943219784e-05,-0.0026039341565516176,0.6499999761581421,2.72,25.05,-3.92,-3.25,0.055378742773748546,0.2716337140515822
2022-11-11,1.059,3.62,0.38%,开放申购,开放赎回,,0.0011061946902655162,0,0,-0.07065430805895263,0,0.0,-2.8003042624393824e-05,-0.005172088248882782,0.6660000085830688,2.72,25.05,-4.24,-4.63,0.05517304567693377,0.2689344251144516
2022-11-14,1.047,3.608,-1.13%,开放申购,开放赎回,,-0.0033149171270718814,0,0,-0.06150393722895876,0,0.0,-5.781112572907233e-05,-0.008295794624027068,0.6650000214576721,2.72,25.05,-4.67,-4.63,0.0554158562184727,0.2688791530794966
2022-11-15,1.057,3.618,0.96%,开放申购,开放赎回,,0.0027716186252770836,0,0,-0.05731537957305005,0,0.0,-8.2674056643308e-05,-0.008564969081253974,0.6809999942779541,2.72,25.05,-4.67,-4.19,0.054063825193890434,0.27245828382491294
2022-11-16,1.048,3.609,-0.85%,开放申购,开放赎回,,-0.0024875621890546595,0,0,-0.08056388930006683,0,0.0,-0.00012665604597621315,-0.0047675511804876084,0.6830000281333923,2.72,25.05,-3.92,-2.62,0.05418439088669771,0.2724570438710648
2022-11-17,1.047,3.608,-0.10%,开放申购,开放赎回,,-0.0002770850651149237,0,0,-0.07306151815871559,0,0.0,-0.00014291067942873734,-0.005403641025473087,0.6779999732971191,2.72,25.05,-4.3,-2.87,0.05407404049848382,0.270842767368591
2022-11-18,1.039,3.6,-0.76%,开放申购,开放赎回,,-0.0022172949002217113,0,0,-0.10974639944710222,0,0.0,-0.00012371246281053843,-0.006898413846090068,0.6790000200271606,2.72,25.05,-4.3,-3.31,0.05364932382187235,0.270852421653655
2022-11-21,1.047,3.608,0.77%,开放申购,开放赎回,,0.0022222222222221255,0,0,-0.08488908354490755,0,0.0,-0.0001961355245483321,-0.0066334940516758105,0.6629999876022339,2.72,25.05,-4.63,-2.4,0.0533879912151016,0.2731581697263646
2022-11-22,1.036,3.597,-1.05%,开放申购,开放赎回,,-0.0030487804878048808,0,0,-0.11553219339673959,0,0.0,-0.00013029757489643878,-0.007790013093189731,0.6610000133514404,2.72,25.05,-4.0,-2.8,0.053468670397952354,0.27155556799823566
2022-11-23,1.036,3.597,0.00%,开放申购,开放赎回,,0.0,0,0,-0.12091280142433565,0,0.0,-0.00013832764314354498,-0.009352389527116008,0.6600000262260437,2.72,25.05,-4.0,-2.73,0.05284611959816196,0.2712121786777751
2022-11-24,1.034,3.595,-0.19%,开放申购,开放赎回,,-0.0005560189046427411,0,0,-0.08507429714698954,0,0.0,-8.528363251706847e-05,-0.010886575721444183,0.652999997138977,2.72,25.05,-4.0,-3.81,0.05284621141037598,0.2713493161904573
2022-11-25,1.021,3.582,-1.26%,开放申购,开放赎回,,-0.00361613351877621,0,0,-0.0917932573565343,0,0.0,-8.660887533590915e-05,-0.010583060247262174,0.6510000228881836,2.72,25.05,-3.97,-3.65,0.0524830343054647,0.27125895793010496
2022-11-28,1.022,3.583,0.10%,开放申购,开放赎回,,0.00027917364600793526,0,0,-0.06661207473752889,0,0.0,-0.00017976334932411656,-0.00960924639849628,0.6520000100135803,2.72,25.05,-3.97,-1.85,0.05234241966415436,0.2713024413681201
2022-11-29,1.022,3.583,0.00%,开放申购,开放赎回,,0.0,0,0,-0.07978527283319592,0,0.0,-0.00014853544502710015,-0.009374628853541015,0.6779999732971191,2.72,25.05,-3.5,-1.85,0.05230047449145668,0.2800927299403941
2022-11-30,1.024,3.585,0.20%,开放申购,开放赎回,,0.0005581914596706206,0,0,-0.0657389716789066,0,0.0,-0.00012768537160435947,-0.008707077401930337,0.6769999861717224,2.72,25.05,-3.16,-2.15,0.052192508425108426,0.27987396486064037
2022-12-01,1.029,3.59,0.49%,开放申购,开放赎回,,0.001394700139470073,0,0,-0.023765980165590884,0,0.0,-9.682561489998792e-05,-0.008220388448724828,0.699999988079071,2.72,25.05,-2.87,-2.27,0.05162811064415038,0.2857879795863422
2022-12-02,1.026,3.587,-0.29%,开放申购,开放赎回,,-0.0008356545961001327,0,0,-0.025265501296764296,0,0.0,-0.00012998109431913964,-0.007340236444096406,0.7020000219345093,2.72,25.05,-3.15,-2.27,0.05157797224006098,0.2853580284703988
2022-12-05,1.019,3.58,-0.68%,开放申购,开放赎回,,-0.0019514914970727437,0,0,-0.041598292984216724,0,0.0,-0.00012046223535671846,-0.008001239786047967,0.7149999737739563,2.72,25.05,-3.24,-2.65,0.05165573938062668,0.28722085825303606
2022-12-06,1.019,3.58,0.00%,开放申购,开放赎回,,0.0,0,0,-0.0491070174064207,0,0.0,-0.00013215441763385067,-0.009121772096520632,0.7350000143051147,2.72,25.05,-3.36,-2.83,0.05165177735946648,0.2909797915480449
2022-12-07,1.016,3.577,-0.29%,开放申购,开放赎回,,-0.0008379888268156277,0,0,-0.0911427379254119,0,0.0,-0.00013287268862419743,-0.008862661787048035,0.7379999756813049,2.72,25.05,-3.23,-2.83,0.0515770857498718,0.29085255016619666
2022-12-08,1.012,3.573,-0.39%,开放申购,开放赎回,,-0.0011182555213866685,0,0,-0.12253776728215891,0,0.0,-0.00016115061068624136,-0.00939546311389039,0.7379999756813049,2.72,25.05,-3.57,-2.83,0.0515364617417524,0.29015573752161833
2022-12-09,1.015,3.576,0.30%,开放申购,开放赎回,,0.0008396305625524292,0,0,-0.1224296497487754,0,0.0,-0.00018728819855802755,-0.008838602139212247,0.7590000033378601,2.72,25.05,-3.71,-2.57,0.05152003091600984,0.2941165814077452
2022-12-12,1.018,3.579,0.30%,开放申购,开放赎回,,0.000838926174496768,0,0,-0.10839456320908417,0,0.0,-0.00018693714093318082,-0.0075524382729158165,0.7490000128746033,2.72,25.05,-3.38,-2.34,0.05127875596013976,0.29004697581676087
2022-12-13,1.006,3.567,-1.18%,开放申购,开放赎回,,-0.0033528918692372622,0,0,-0.13111827240383211,0,0.0,-0.000139197154227858,-0.011545978266421054,0.7549999952316284,2.72,25.05,-3.38,-3.31,0.051401232081091965,0.28981765494787043
2022-12-14,1.0,3.561,-0.60%,开放申购,开放赎回,,-0.001682085786375187,0,0,-0.1591135426570168,0,0.0,-0.0002012606795804286,-0.013250565547603402,0.7720000147819519,2.72,25.05,-4.06,-3.31,0.0513517360740794,0.2913674851111553
2022-12-15,1.0,3.561,0.00%,开放申购,开放赎回,,0.0,0,0,-0.12424383540651703,0,0.0,-0.00018948934307091842,-0.01508516610232379,0.7649999856948853,2.72,25.05,-4.06,-3.87,0.05101229803915136,0.2917064834488891
2022-12-16,0.99,3.551,-1.00%,开放申购,开放赎回,,-0.002808199943835965,0,0,-0.14345810145616694,0,0.0,-0.00022728493628782127,-0.01460979684494627,0.7670000195503235,2.72,25.05,-4.06,-3.1,0.05117311015382479,0.29054757133429404
2022-12-19,0.981,3.542,-0.91%,开放申购,开放赎回,,-0.002534497324697349,0,0,-0.13674801610462328,0,0.0,-0.00024846403708531675,-0.014478351010138966,0.7590000033378601,2.72,25.05,-4.38,-3.1,0.05131227560692496,0.29056241526948484
2022-12-20,0.979,3.54,-0.20%,开放申购,开放赎回,,-0.0005646527385657629,0,0,-0.14182416503014178,0,0.0,-0.0002799719325435182,-0.013774098745784318,0.7329999804496765,2.72,25.05,-4.48,-2.5,0.04998458606590195,0.29593469547409657
2022-12-21,0.97,3.531,-0.92%,开放申购,开放赎回,,-0.0025423728813559476,0,0,-0.1421452754858658,0,0.0,-0.0003631628441593231,-0.011611446880194973,0.7400000095367432,2.72,25.05,-4.48,-0.89,0.04931324273159087,0.296386981665126
2022-12-22,0.963,3.524,-0.72%,开放申购,开放赎回,,-0.0019824412347777542,0,0,-0.19161325711892785,0,0.0,-0.0004447827945849227,-0.01207271111836525,0.7540000081062317,2.72,25.05,-4.68,0.15,0.04931111714109966,0.2967217348189112
2022-12-23,0.956,3.517,-0.73%,开放申购,开放赎回,,-0.0019863791146425003,0,0,-0.1904408023770849,0,0.0,-0.00047407557782413854,-0.012128037401177995,0.7599999904632568,2.72,25.05,-4.72,0.39,0.04937231862947478,0.2953953309144081
2022-12-26,0.978,3.539,2.30%,开放申购,开放赎回,,0.006255331248222973,0,0,-0.13814405962360393,0,0.0,-0.0004885011381719151,-0.012418549555733335,0.75,2.72,25.05,-4.96,0.39,0.04992312489119494,0.2956874953413529
2022-12-27,0.993,3.554,1.53%,开放申购,开放赎回,,0.004238485447866536,0,0,-0.1414521545053807,0,0.0,-0.00036202660404568656,-0.013514525649001212,0.7609999775886536,2.72,25.05,-4.44,-0.95,0.05036878229693451,0.2962152109471556
2022-12-28,0.989,3.55,-0.40%,开放申购,开放赎回,,-0.0011254924029262536,0,0,-0.11633316011905644,0,0.0,-0.0003327018030178657,-0.010562607457066645,0.7580000162124634,2.72,25.05,-3.82,-0.54,0.05016483563233074,0.29621638139868905
2022-12-29,1.0,3.561,1.11%,开放申购,开放赎回,,0.003098591549295815,0,0,-0.1066028898221862,0,0.0,-0.000372542767294727,-0.010103425886114162,0.75,2.72,25.05,-3.82,0.23,0.05042811410116533,0.2967131712512493
2022-12-30,1.003,3.564,0.30%,开放申购,开放赎回,,0.0008424599831509116,0,0,-0.06570617208316093,0,0.0,-0.00031847771741489855,-0.011101100740391558,0.7559999823570251,2.72,25.05,-3.62,-0.43,0.049610471598940394,0.2961977368113159
2023-01-03,1.016,3.577,1.30%,开放申购,开放赎回,,0.00364758698092027,0,0,-0.012890916646163366,0,0.0,-0.00036455338997396696,-0.00851937879570559,0.7450000047683716,2.72,25.05,-3.46,0.68,0.04985787989399588,0.2971788845858358
2023-01-04,1.011,3.572,-0.49%,开放申购,开放赎回,,-0.0013978194017332246,0,0,-0.049366932904842835,0,0.0,-0.00029190098400541116,-0.010549684478652569,0.7429999709129333,2.72,25.05,-3.46,-0.75,0.049527684844314815,0.29720533847681424
2023-01-05,1.022,3.583,1.09%,开放申购,开放赎回,,0.003079507278835436,0,0,-0.053063763259043696,0,0.0,-0.0003441937103637034,-0.010604052422832161,0.7739999890327454,2.72,25.05,-3.84,-0.45,0.049800141279056014,0.30418227903818124
2023-01-06,1.02,3.581,-0.20%,开放申购,开放赎回,,-0.0005581914596707316,0,0,-0.0858170381958741,0,0.0,-0.0003187673676246618,-0.0051920532634217535,0.7760000228881836,2.72,25.05,-3.2,-0.22,0.04763657480768837,0.30384566369972343
2023-01-09,1.008,3.569,-1.18%,限制大额申购,开放赎回,,-0.0033510192683607887,0,0,-0.12235168620169525,0,0.0,-0.00022325983720802067,-0.007526332322121448,0.7900000214576721,2.72,25.05,-3.25,-2.19,0.04781010255582117,0.30345571221641787
2023-01-10,1.008,3.569,0.00%,限制大额申购,开放赎回,,0.0,0,0,-0.14686071847570734,0,0.0,-0.00023602208128366305,-0.008024126270206865,0.7960000038146973,2.72,25.05,-3.38,-2.19,0.04715288765216448,0.3030891378124644
2023-01-11,0.997,3.558,-1.09%,限制大额申购,开放赎回,,-0.0030820958251611685,0,0,-0.14881242396146555,0,0.0,-0.0001827009551916904,-0.0063734348029633,0.7929999828338623,2.72,25.05,-2.89,-2.19,0.04718066561957732,0.30259990716292706
2023-01-12,0.997,3.56,0.18%,限制大额申购,开放赎回,每份派现金0.0018元,0.0005621135469364713,0,0,-0.13404496307378005,0,0.0,-0.00024497324974969136,-0.005074397606104573,0.7870000004768372,2.72,25.05,-2.89,-0.98,0.04708453389308414,0.30281607649496345
2023-01-13,0.988,3.551,-0.90%,开放申购,开放赎回,,-0.0025280898876404168,0,0,-0.14286618507941093,0,0.0,-0.0002141749030899603,-0.005551937970105608,0.8080000281333923,2.72,25.05,-2.89,-1.58,0.045897297913426956,0.3046575992450184
2023-01-16,1.003,3.566,1.52%,开放申购,开放赎回,,0.00422416220782873,0,0,-0.17734297552795894,0,0.0,-0.00016648411292424518,-0.0039649004946383445,0.824999988079071,2.72,25.05,-2.39,-1.58,0.04647217621841189,0.3050065514462866
2023-01-17,1.007,3.57,0.40%,开放申购,开放赎回,,0.001121704991587258,0,0,-0.15737851270877862,0,0.0,-0.000114690694090229,-0.0015394237031127818,0.8180000185966492,2.72,25.05,-1.87,-1.74,0.046473079982123196,0.30407330685594075
2023-01-18,1.003,3.566,-0.40%,开放申购,开放赎回,,-0.0011204481792717047,0,0,-0.16529078998028676,0,0.0,-0.00011477664442021654,-0.0012733465200021334,0.8100000023841858,2.72,25.05,-1.87,-1.76,0.04643324973849637,0.3027391158546846
2023-01-19,1.016,3.579,1.30%,开放申购,开放赎回,,0.003645541222658588,0,0,-0.11284182206356357,0,0.0,-0.0001442853399576184,-3.078258272870678e-06,0.8069999814033508,2.72,25.05,-1.87,-1.2,0.045576015867882964,0.3028229735213457
2023-01-20,1.016,3.579,0.00%,开放申购,开放赎回,,0.0,0,0,-0.10327620696028464,0,0.0,-0.00017297445045156667,-0.0011475463827868286,0.8040000200271606,2.72,25.05,-2.52,-2.03,0.044997991741408186,0.3018820617487763
2023-01-30,1.031,3.594,1.48%,开放申购,开放赎回,,0.004191114836546328,0,0,-0.10275781064044637,0,0.0,-0.00022151208231634486,0.0008281084595233904,0.8169999718666077,2.72,25.05,-2.52,-1.1,0.04556403514497512,0.30287239576922353
2023-01-31,1.024,3.587,-0.68%,开放申购,开放赎回,,-0.0019476905954367574,0,0,-0.12212304548257252,0,0.0,-0.0001872502287743176,0.0027543828785502144,0.7950000166893005,2.72,25.05,-2.13,-1.1,0.045594408514485506,0.30584043937501193
2023-02-01,1.031,3.594,0.68%,开放申购,开放赎回,,0.0019514914970726327,0,0,-0.08559030863822246,0,0.0,-0.00019165942174794457,0.004747113665768783,0.800000011920929,2.72,25.05,-2.02,-0.63,0.04570329367882049,0.30563353783459934
2023-02-02,1.024,3.587,-0.68%,开放申购,开放赎回,,-0.0019476905954367574,0,0,-0.11568716882546094,0,0.0,-0.00017902774206019588,0.004829847860696269,0.8059999942779541,2.72,25.05,-1.92,-0.63,0.04547915953015293,0.305692487738222
2023-02-03,1.024,3.587,0.00%,开放申购,开放赎回,,0.0,0,0,-0.12819557135489396,0,0.0,-0.00023496578097713145,0.005000432418782667,0.7979999780654907,2.72,25.05,-2.09,0.04,0.04398164683658558,0.30621558461954146
2023-02-06,1.018,3.581,-0.59%,开放申购,开放赎回,,-0.0016727069974910025,0,0,-0.11129909321730812,0,0.0,-0.00015588556048853035,0.005529075715880935,0.7820000052452087,2.72,25.05,-1.39,0.04,0.04403826042363257,0.3064145892990396
2023-02-07,1.012,3.575,-0.59%,开放申购,开放赎回,,-0.0016755096341802833,0,0,-0.11147304482832969,0,0.0,-0.00018196938683767553,0.00690337082862955,0.7820000052452087,2.72,25.05,-1.39,0.53,0.0436767913707716,0.30625992223168896
2023-02-08,1.0,3.563,-1.19%,开放申购,开放赎回,,-0.0033566433566433185,0,0,-0.12629649089603875,0,0.0,-0.00015799893066527522,0.0076072033710312395,0.7760000228881836,2.72,25.05,-1.18,0.53,0.0439956065573268,0.3063485616746533
2023-02-09,1.013,3.576,1.30%,开放申购,开放赎回,,0.0036486107213022922,0,0,-0.07862614439091696,0,0.0,-0.00019758870878837503,0.008321251757855605,0.796999990940094,2.72,25.05,-1.23,1.26,0.04428435780152106,0.30879856145858625
2023-02-10,1.003,3.566,-0.99%,开放申购,开放赎回,,-0.002796420581655523,0,0,-0.10582113607248586,0,0.0,-0.00013539658969713008,0.010293610460919825,0.800000011920929,2.72,25.05,-0.81,0.73,0.043565874650811354,0.3075875671325411
2023-02-13,1.006,3.569,0.30%,开放申购,开放赎回,,0.0008412787436904434,0,0,-0.07723670831671355,0,0.0,-0.00023064933737601846,0.01283738678019601,0.8220000267028809,2.72,25.05,-1.08,1.92,0.04347082684002376,0.3106351051590872
2023-02-14,1.002,3.565,-0.40%,开放申购,开放赎回,,-0.0011207621182404148,0,0,-0.10666652281417374,0,0.0,-0.0002014099031710022,0.013440583172774578,0.8220000267028809,2.72,25.05,-0.74,1.92,0.04347192580210976,0.30961168052043664
2023-02-15,0.997,3.56,-0.50%,开放申购,开放赎回,,-0.0014025245441794398,0,0,-0.09933137519461813,0,0.0,-0.00019994059613543972,0.013983609825303523,0.8180000185966492,2.72,25.05,-0.77,1.92,0.042734624363296884,0.3056145019997693
2023-02-16,0.989,3.552,-0.80%,开放申购,开放赎回,,-0.0022471910112359383,0,0,-0.11307713297443607,0,0.0,-0.0002576577988579107,0.01011549391121351,0.8209999799728394,2.72,25.05,-1.3,2.22,0.04174543492706994,0.3054496637104023
2023-02-17,0.98,3.543,-0.91%,开放申购,开放赎回,,-0.0025337837837837718,0,0,-0.11514198701484922,0,0.0,-0.0002149424176485146,0.008837995582005178,0.8130000233650208,2.72,25.05,-1.52,0.87,0.04180475925838199,0.30596824427406843
2023-02-20,0.985,3.548,0.51%,开放申购,开放赎回,,0.0014112334180074182,0,0,-0.12170966431804535,0,0.0,-0.0002616679238675558,0.00970548448384884,0.8289999961853027,2.72,25.05,-1.52,1.79,0.04061033509264803,0.3073951973764505
